cname,RT,precursor,formula,predicted_molecular_formula,delta_mass_predicted_formula_m/z,delta_mass_predicted_formula_m/z_ppm,parent_nucleus_category,delta_mass_m/z_parent_nucleus,substituent_combinations_text,substituents+formula,substituents+parent_nucleus_mass,delta_mass_predicted_m/z,ppm_difference,predicted_molecular_formula_correct,predicted_molecular_formula_correct,total_number_of_substituent_combinations,link,top_20_abundance_fragments_HCD110,top_20_abundance_fragments_HCD50,CH3/CH4_neutral_loss_judgement,minimum_ppm_CH3/CH4_neutral_loss
87,10.084357,400.13849,,C21H22NO7,0.001132000000040989,2.82902,234.12773,166.01075999999998,3-CH3+5-OH+1-CH2OH+1-O,C21H22NO7,400.13907800000004,0.0005880000000217933,1.46949,,,46,,,,,
87,10.084357,400.13849,,C21H22NO7,0.001132000000040989,2.82902,234.12773,166.01075999999998,3-CH3+5-OH+1-OCH3+1-O,C21H22NO7,400.13907800000004,0.0005880000000217933,1.46949,,,46,,,,0,100
87,10.084357,400.13849,,C21H22NO7,0.001132000000040989,2.82902,234.12773,166.01075999999998,4-CH3+6-OH+1-O,C21H22NO7,400.13907800000004,0.0005880000000217933,1.46949,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,3-OH+4-CH2OH,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID88_ppm4=5_400.13895.html,91.05453 (100.0) / 95.04939 (78.6) / 79.05462 (55.9) / 107.04927 (49.3) / 103.05444 (42.7) / 65.03911 (34.6) / 53.03921 (27.8) / 119.04924 (23.6) / 135.04402 (23.4) / 89.03889 (18.6) / 78.04681 (17.3) / 121.02842 (16.8) / 121.06483 (15.8) / 90.0467 (13.3) / 66.04694 (11.2) / 105.03375 (10.7) / 92.02587 (10.4) / 105.04485 (10.2) / 77.03899 (10.0) / 131.04904 (10.0) / ,165.09084 (100.0) / 400.13766 (66.1) / 382.12738 (61.5) / 150.0674 (48.4) / 354.13278 (42.1) / 324.0856 (18.3) / 105.07011 (17.4) / 135.04395 (15.5) / 352.08023 (15.2) / 79.05466 (14.3) / 372.14279 (14.0) / 338.10086 (13.2) / 133.06473 (12.9) / 308.08994 (10.7) / 310.1066 (10.5) / 134.07249 (10.3) / 103.05438 (10.2) / 193.0493 (9.3) / 121.06492 (9.1) / 190.08615 (8.6) / ,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,3-OH+1-OCH3+3-CH2OH,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,3-OH+2-OCH3+2-CH2OH,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,3-OH+3-OCH3+1-CH2OH,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,3-OH+4-OCH3,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,1-CH3+4-OH+3-CH2OH,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,1-CH3+4-OH+1-OCH3+2-CH2OH,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,1-CH3+4-OH+2-OCH3+1-CH2OH,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,1-CH3+4-OH+3-OCH3,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,2-CH3+5-OH+2-CH2OH,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,2-CH3+5-OH+1-OCH3+1-CH2OH,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,2-CH3+5-OH+2-OCH3,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,3-CH3+6-OH+1-CH2OH,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,3-CH3+6-OH+1-OCH3,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,232.11208,168.02687000000003,4-CH3+7-OH,C21H22NO7,400.139078,0.00012799999996104816,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-OH+3-CH2OH+1-OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-OH+4-CH2OH+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-OH+1-OCH3+2-CH2OH+1-OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-OH+1-OCH3+3-CH2OH+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-OH+2-OCH3+1-CH2OH+1-OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-OH+2-OCH3+2-CH2OH+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-OH+3-OCH3+1-OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-OH+3-OCH3+1-CH2OH+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-OH+4-OCH3+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,3-OH+2-CH2OH+1-CH2OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,3-OH+1-OCH3+1-CH2OH+1-CH2OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,3-OH+2-OCH3+1-CH2OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,1-CH3+3-OH+2-CH2OH+1-OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,1-CH3+3-OH+3-CH2OH+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,1-CH3+3-OH+1-OCH3+1-CH2OH+1-OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,1-CH3+3-OH+1-OCH3+2-CH2OH+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,1-CH3+3-OH+2-OCH3+1-OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,1-CH3+3-OH+2-OCH3+1-CH2OH+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,1-CH3+3-OH+3-OCH3+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,1-CH3+4-OH+1-CH2OH+1-CH2OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,1-CH3+4-OH+1-OCH3+1-CH2OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-CH3+4-OH+1-CH2OH+1-OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-CH3+4-OH+2-CH2OH+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-CH3+4-OH+1-OCH3+1-OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-CH3+4-OH+1-OCH3+1-CH2OH+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-CH3+4-OH+2-OCH3+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,2-CH3+5-OH+1-CH2OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,3-CH3+5-OH+1-OCH2O-,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,3-CH3+5-OH+1-CH2OH+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,0,2.4960936134595038
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,3-CH3+5-OH+1-OCH3+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,,
88,14.722945,400.13895,,C21H22NO7,0.0006720000000086657,1.67942,234.12773,166.01122,4-CH3+6-OH+1-O,C21H22NO7,400.13907800000004,0.00012799999998946987,0.31989,,,46,,,,0,2.4960936134595038
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,1-Glc,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID89_ppm4=5_410.15973.html,262.0856 (100.0) / 290.08063 (79.9) / 234.09071 (75.6) / 246.09085 (62.7) / 274.08578 (57.5) / 248.0701 (53.7) / 220.0753 (46.7) / 304.09561 (43.1) / 233.0829 (42.8) / 232.07513 (42.2) / 276.10135 (33.5) / 302.08063 (31.3) / 264.10089 (30.2) / 204.08063 (30.1) / 217.08807 (29.7) / 218.09596 (29.5) / 261.07794 (28.8) / 245.08286 (26.3) / 191.07251 (25.6) / 330.07544 (23.9) / ,410.15851 (100.0) / 394.12738 (42.8) / 366.13251 (32.5) / 395.13516 (24.9) / 352.11725 (23.5) / 350.13867 (19.2) / 380.11151 (18.0) / 350.10083 (12.3) / 264.1011 (9.8) / 378.13394 (8.2) / 292.09598 (7.0) / 338.1376 (7.0) / 318.11072 (6.7) / 378.09506 (6.7) / 334.10645 (6.4) / 320.09131 (5.7) / 322.10623 (4.9) / 304.09543 (4.4) / 336.08582 (4.3) / 308.09137 (3.2) / ,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,4-CH2OH+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,1-OCH3+3-CH2OH+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,2-OCH3+2-CH2OH+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,3-OCH3+1-CH2OH+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,4-OCH3+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,1-CH3+4-CH2OH+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,1-CH3+1-OCH3+3-CH2OH+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,1-CH3+2-OCH3+2-CH2OH+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,1-CH3+3-OCH3+1-CH2OH+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,1-CH3+4-OCH3+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,1-CH3+1-OH+3-CH2OH+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,1-CH3+1-OH+1-OCH3+2-CH2OH+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,1-CH3+1-OH+2-OCH3+1-CH2OH+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,1-CH3+1-OH+3-OCH3+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,2-CH3+1-OH+3-CH2OH+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,2-CH3+1-OH+1-OCH3+2-CH2OH+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,2-CH3+1-OH+2-OCH3+1-CH2OH+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,2-CH3+1-OH+3-OCH3+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,2-CH3+2-OH+2-CH2OH+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,2-CH3+2-OH+1-OCH3+1-CH2OH+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,2-CH3+2-OH+2-OCH3+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,3-CH3+2-OH+2-CH2OH+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,3-CH3+2-OH+1-OCH3+1-CH2OH+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,3-CH3+2-OH+2-OCH3+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,3-CH3+3-OH+1-CH2OH+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,3-CH3+3-OH+1-OCH3+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,4-CH3+3-OH+1-CH2OH+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,4-CH3+3-OH+1-OCH3+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,4-CH3+4-OH+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,232.11208,178.04765000000003,5-CH3+4-OH+1-OCH2O-,C23H24NO6,410.159814,8.399999995845064e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,6-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,1-OCH3+5-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,2-OCH3+4-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,3-OCH3+3-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,4-OCH3+2-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,5-OCH3+1-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,6-OCH3,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,1-CH3+1-OH+5-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,1-CH3+1-OH+1-OCH3+4-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,1-CH3+1-OH+2-OCH3+3-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,1-CH3+1-OH+3-OCH3+2-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,1-CH3+1-OH+4-OCH3+1-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,1-CH3+1-OH+5-OCH3,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,2-CH3+2-OH+4-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,2-CH3+2-OH+1-OCH3+3-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,2-CH3+2-OH+2-OCH3+2-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,2-CH3+2-OH+3-OCH3+1-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,2-CH3+2-OH+4-OCH3,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,3-CH3+3-OH+3-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,3-CH3+3-OH+1-OCH3+2-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,3-CH3+3-OH+2-OCH3+1-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,3-CH3+3-OH+3-OCH3,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,4-CH3+4-OH+2-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,4-CH3+4-OH+1-OCH3+1-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,4-CH3+4-OH+2-OCH3,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,5-CH3+5-OH+1-CH2OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,5-CH3+5-OH+1-OCH3,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,230.09643,180.06330000000003,6-CH3+6-OH,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-CH2OH+2-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,1-OCH3+1-CH2OH+2-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,2-OCH3+2-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,,
89,11.561439,410.15973,,C23H24NO6,0.0006279999999492247,1.53111,234.12773,176.032,1-CH3+2-CH2OH+1-OCH2O-+1-CH2OCH2O-,C23H24NO6,410.159814,8.399999998687235e-05,0.2048,,,112,,,,0,10.733397322840931
